match id,batsman,batsman_id,batsman_details,is_batsman_captain,is_batsman_keeper,inning,runs,balls_faced,over_faced_first,wicket kind,out_by_bowler,out_by_fielder,bowler_id,bowler_details,is_bowler_keeper,is_bowler_captain,strike_rate,Fours,Sixes,match_dt
9407796,HE vn dr Dn,2364543.0,SA:Right-hand bat:Legbreak:,0.0,0.0,2,20,15,1.1,caught,KI Ss,D Fa,3851770.0,SA:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,133.33,2.0,,2023-02-06
9407796,WB Ml,3851476.0,SA:Right-hand bat:Right-arm medium:,0.0,0.0,2,4,8,1.2,lbw,M Ta,None,7968225.0,SL:Right-hand bat:Right-arm offbreak:,0.0,0.0,50.0,,,2023-02-06
9407796,TH Dd,6249256.0,AUS:Right-hand bat:Right-arm offbreak:,0.0,0.0,2,17,8,10.5,caught,KI Ss,RR Hs,3851770.0,SA:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,212.5,1.0,2.0,2023-02-06
9407796,D Pr,4175107.0,SA:Left-hand bat:Right-arm medium:,0.0,0.0,2,2,4,12.5,caught,M Ta,F du Ps,7968225.0,SL:Right-hand bat:Right-arm offbreak:,0.0,0.0,50.0,,,2023-02-06
9407796,SM Cn,4640824.0,ENG:Left-hand bat:Left-arm medium-fast:,0.0,0.0,2,2,5,13.5,caught,D Fa,G Ce,4888218.0,SA:Right-hand bat:Right-arm offbreak:,0.0,0.0,40.0,,,2023-02-06
9407796,Rd Kn,5554254.0,AFG:Right-hand bat:Legbreak googly:,1.0,0.0,2,4,5,15.2,caught,G Ce,JN Mn (sub),4172083.0,SA:Right-hand bat:Right-arm fast:,0.0,0.0,80.0,,,2023-02-06
9407796,JC Ar,4688998.0,ENG:Right-hand bat:Right-arm fast:,0.0,0.0,2,2,3,16.7,caught,LB Ws,MS We,2659222.0,SA:Left-hand bat:Right-arm medium-fast:,0.0,0.0,66.67,,,2023-02-06
9407796,K Ra,3851518.0,SA:Left-hand bat:Right-arm fast:,0.0,0.0,2,0,3,17.4,,,None,,,,,0.0,,,2023-02-06
9407796,G Rn,4898074.0,SA:Right-hand bat:None:,0.0,1.0,2,21,24,3.5,bowled,KI Ss,None,3851770.0,SA:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,87.5,,1.0,2023-02-06
9407796,D Bs,7494668.0,SA:Right-hand bat:Legbreak:,0.0,0.0,2,27,26,8.4,bowled,G Ce,None,4172083.0,SA:Right-hand bat:Right-arm fast:,0.0,0.0,103.85,,2.0,2023-02-06
9407796,GF Le,3373138.0,SA:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,2,4,7,8.6,bowled,G Ce,None,4172083.0,SA:Right-hand bat:Right-arm fast:,0.0,0.0,57.14,1.0,,2023-02-06
9407817,AM Rn,3200973.0,ENG:Right-hand bat:None:,0.0,1.0,1,6,8,1.1,caught,LB Ws,MS We,2659222.0,SA:Left-hand bat:Right-arm medium-fast:,0.0,0.0,75.0,1.0,,2023-02-09
9407817,T Ss,4171859.0,SA:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,20,11,14.2,caught,LB Ws,D Fa,2659222.0,SA:Left-hand bat:Right-arm medium-fast:,0.0,0.0,181.82,2.0,1.0,2023-02-09
9407817,JM Cx,7787772.0,ENG:Right-hand bat:None:,0.0,0.0,1,18,6,19.3,,,None,,,,,300.0,,2.0,2023-02-09
9407817,M Jn,4874820.0,SA:Right-hand bat:Left-arm medium-fast:,0.0,0.0,1,6,5,19.6,,,None,,,,,120.0,1.0,,2023-02-09
9407817,T Ba,2604825.0,SA:Right-hand bat:Right-arm medium:,0.0,0.0,1,0,1,2.1,caught,LB Ws,RR Hs,2659222.0,SA:Left-hand bat:Right-arm medium-fast:,0.0,0.0,0.0,,,2023-02-09
9407817,J Hn,8786749.0,SA:Left-hand bat:None:,0.0,0.0,1,48,36,2.2,run out,G Ce,MS We: LB Ws,4172083.0,SA:Right-hand bat:Right-arm fast:,0.0,0.0,133.33,5.0,1.0,2023-02-09
9407817,AK Mm,4203499.0,SA:Right-hand bat:Right-arm offbreak:,1.0,0.0,1,100,58,2.6,caught,LB Ws,F du Ps,2659222.0,SA:Left-hand bat:Right-arm medium-fast:,0.0,0.0,172.41,6.0,6.0,2023-02-09
9407817,F du Ps,313809.0,SA:Right-hand bat:Legbreak:,1.0,0.0,2,0,1,1.1,caught,SB Ma,J Hn,2658445.0,SA:Right-hand bat:Right-arm fast-medium:,0.0,0.0,0.0,,,2023-02-09
9407817,JL du Py,4170186.0,ENG:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,2,0,6,1.2,caught,M Jn,T Ba,4874820.0,SA:Right-hand bat:Left-arm medium-fast:,0.0,0.0,0.0,,,2023-02-09
9407817,D Fa,4888218.0,SA:Right-hand bat:Right-arm offbreak:,0.0,0.0,2,20,9,14.3,caught,RE vn dr Me,T Ba,334963.0,NED:Right-hand bat:Slow left-arm orthodox:,0.0,0.0,222.22,3.0,1.0,2023-02-09
9407817,R Sd,4739552.0,WI:Right-hand bat:Right-arm fast-medium:,0.0,0.0,2,38,14,16.3,,,None,,,,,271.43,1.0,4.0,2023-02-09
9407817,G Ce,4172083.0,SA:Right-hand bat:Right-arm fast:,0.0,0.0,2,12,17,2.1,stumped,RE vn dr Me,AM Rn,334963.0,NED:Right-hand bat:Slow left-arm orthodox:,0.0,0.0,70.59,,1.0,2023-02-09
9407817,RR Hs,1884973.0,SA:Right-hand bat:Right-arm offbreak:,0.0,0.0,2,96,54,2.3,caught,OG Bn,BA Ce,3747484.0,SA:Right-hand bat:Right-arm medium-fast:,0.0,0.0,177.78,11.0,4.0,2023-02-09
9407817,BS Ma,4159644.0,SA:Right-hand bat:Right-arm medium:,0.0,0.0,2,1,1,20.5,,,None,,,,,100.0,,,2023-02-09
9407817,MS We,1611364.0,AUS:Left-hand bat:Right-arm medium:,0.0,1.0,2,19,18,8.3,caught,BA Ce,RE vn dr Me,4174932.0,ENG:Right-hand bat:Right-arm fast:,0.0,0.0,105.56,2.0,,2023-02-09
9262126,N Pn,4230127.0,WI:Left-hand bat:Right-arm offbreak:,0.0,0.0,1,52,43,1.1,bowled,OC My,None,6347494.0,WI:Left-hand bat:Left-arm fast-medium:,0.0,0.0,120.93,2.0,2.0,2022-09-13
9262126,T Wr,7637559.0,WI:Right-hand bat:Right-arm medium:,0.0,0.0,1,11,11,1.2,caught,RS Cl,JO Hr,3462080.0,WI:Right-hand bat:Right-arm offbreak:,0.0,0.0,100.0,2.0,,2022-09-13
9262126,AD Rl,1934099.0,WI:Right-hand bat:Right-arm fast:,0.0,0.0,1,3,5,16.6,caught,JO Hr,OC My,2740408.0,WI:Right-hand bat:Right-arm medium-fast:,0.0,0.0,60.0,,,2022-09-13
9262126,S Pa,1881193.0,SL:Right-hand bat:Legbreak:,0.0,0.0,1,3,7,17.4,caught,OC My,KR Ms,6347494.0,WI:Left-hand bat:Left-arm fast-medium:,0.0,0.0,42.86,,,2022-09-13
9262126,R Rl,370397.0,WI:Left-hand bat:Right-arm fast-medium:,0.0,0.0,1,11,7,18.5,caught,JO Hr,DA Mr,2740408.0,WI:Right-hand bat:Right-arm medium-fast:,0.0,0.0,157.14,,1.0,2022-09-13
9262126,DM Dn,3513362.0,SA:Right-hand bat:Right-arm fast:,0.0,0.0,1,3,4,20.1,run out,JO Hr,C Bh: Q de Kk,2740408.0,WI:Right-hand bat:Right-arm medium-fast:,0.0,0.0,75.0,,,2022-09-13
9262126,JT Ss,8395141.0,WI:Left-hand bat:Right-arm fast-medium:,0.0,0.0,1,1,1,20.6,,,None,,,,,100.0,,,2022-09-13
9262126,C Mo,1626526.0,NZ:Left-hand bat:Right-arm medium-fast:,0.0,0.0,1,1,4,4.2,bowled,RS Cl,None,3462080.0,WI:Right-hand bat:Right-arm offbreak:,0.0,0.0,25.0,,,2022-09-13
9262126,TL St,4381761.0,NZ:Right-hand bat:None:,0.0,1.0,1,0,1,5.2,bowled,Mb Ur Rn,None,6818776.0,AFG:Right-hand bat:Right-arm offbreak:,0.0,0.0,0.0,,,2022-09-13
9262126,KA Pd,1613926.0,WI:Right-hand bat:Right-arm medium:,1.0,0.0,1,6,8,5.3,lbw,Mb Ur Rn,None,6818776.0,AFG:Right-hand bat:Right-arm offbreak:,0.0,0.0,75.0,1.0,,2022-09-13
9262126,SP Ne,1613919.0,WI:Left-hand bat:Right-arm offbreak:,0.0,0.0,1,30,31,7.2,caught,Mb Ur Rn,Q de Kk,6818776.0,AFG:Right-hand bat:Right-arm offbreak:,0.0,0.0,96.77,,2.0,2022-09-13
9262126,RS Cl,3462080.0,WI:Right-hand bat:Right-arm offbreak:,0.0,0.0,2,1,5,1.1,bowled,DM Dn,None,3513362.0,SA:Right-hand bat:Right-arm fast:,0.0,0.0,20.0,,,2022-09-13
9262126,KR Ms,2436405.0,WI:Left-hand bat:Right-arm medium:,0.0,0.0,2,79,36,1.3,caught,DM Dn,KA Pd,3513362.0,SA:Right-hand bat:Right-arm fast:,0.0,0.0,219.44,10.0,5.0,2022-09-13
9262126,Q de Kk,2654014.0,SA:Left-hand bat:None:,0.0,1.0,2,15,12,12.5,,,None,,,,,125.0,2.0,,2022-09-13
9262126,C Bh,4160267.0,SA:Right-hand bat:Right-arm fast-medium:,0.0,0.0,2,33,43,2.4,,,None,,,,,76.74,2.0,,2022-09-13
9388441,KD Va,8417100.0,NZ:Right-hand bat:Legbreak googly:,0.0,0.0,1,7,4,1.1,caught,TG Pe,JA Rl,8354849.0,NED:Right-hand bat:Slow left-arm orthodox:,0.0,0.0,175.0,,1.0,2023-01-04
9388441,NF Ky,3913447.0,NZ:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,1,2,7,1.4,caught,ZN Gn,BR Hn,6718340.0,NZ:Right-hand bat:Right-arm medium:,0.0,0.0,28.57,,,2023-01-04
9388441,OR Nn,3834354.0,NZ:Left-hand bat:Right-arm medium:,0.0,0.0,1,4,2,11.6,caught,JG Wr,KD Ce,3566240.0,NZ:Right-hand bat:Right-arm offbreak:,0.0,0.0,200.0,1.0,,2023-01-04
9388441,TB Rn,9036516.0,NZ:Right-hand bat:Right-arm medium:,0.0,0.0,1,6,8,12.5,caught,BR Hn,ZN Gn,3834305.0,NZ:Right-hand bat:Right-arm medium-fast:,0.0,0.0,75.0,,,2023-01-04
9388441,CR Mn,7907486.0,NZ:Right-hand bat:None:,0.0,1.0,1,10,15,13.4,stumped,TG Pe,TL St,8354849.0,NED:Right-hand bat:Slow left-arm orthodox:,0.0,0.0,66.67,,,2023-01-04
9388441,LV vn Bk,3083667.0,NED:Right-hand bat:Right-arm medium-fast:,0.0,0.0,1,20,13,16.4,,,None,,,,,153.85,1.0,1.0,2023-01-04
9388441,PF Yd,4950294.0,NZ:Right-hand bat:Legbreak googly:,1.0,0.0,1,21,12,17.6,,,None,,,,,175.0,1.0,1.0,2023-01-04
9388441,R Ra,6718382.0,NZ:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,1,2,6,2.2,caught,KC Ce,TL St,8354856.0,NZ:Right-hand bat:Right-arm medium:,0.0,0.0,33.33,,,2023-01-04
9388441,TM Jn,8187878.0,NZ:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,19,24,3.4,caught,TG Pe,JA Rl,8354849.0,NED:Right-hand bat:Slow left-arm orthodox:,0.0,0.0,79.17,1.0,,2023-01-04
9388441,NG Sh,6718410.0,NZ:Right-hand bat:Right-arm medium-fast:,0.0,0.0,1,35,30,4.4,caught,FL Wr,JG Wr,7543647.0,NZ:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,116.67,2.0,2.0,2023-01-04
9388441,KD Ce,7907451.0,NZ:Right-hand bat:Right-arm medium-fast:,0.0,0.0,2,49,38,1.1,caught,NF Ky,TM Jn,3913447.0,NZ:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,128.95,5.0,2.0,2023-01-04
9388441,TL St,4381761.0,NZ:Right-hand bat:None:,0.0,1.0,2,1,2,1.6,caught,OR Nn,CR Mn,3834354.0,NZ:Left-hand bat:Right-arm medium:,0.0,0.0,50.0,,,2023-01-04
9388441,FL Wr,7543647.0,NZ:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,2,1,2,12.3,stumped,NF Ky,CR Mn,3913447.0,NZ:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,50.0,,,2023-01-04
9388441,PD Bk,5788628.0,NZ:Right-hand bat:None:,0.0,0.0,2,19,15,12.6,,,None,,,,,126.67,3.0,,2023-01-04
9388441,JA Rl,1945411.0,NZ:Left-hand bat:Legbreak:,1.0,0.0,2,10,10,2.2,caught,LV vn Bk,R Ra,3083667.0,NED:Right-hand bat:Right-arm medium-fast:,0.0,0.0,100.0,2.0,,2023-01-04
9388441,HR Cr,4949790.0,NZ:Right-hand bat:Right-arm offbreak:,0.0,0.0,2,52,45,6.4,,,None,,,,,115.56,5.0,2.0,2023-01-04
9440570,In Kn,5043310.0,IND:Left-hand bat:None:,0.0,1.0,1,1,3,1.1,lbw,MG Bl,None,2288789.0,NZ:Left-hand bat:Right-arm offbreak:,0.0,0.0,33.33,,,2023-02-01
9440570,Sn Gl,7491224.0,IND:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,126,63,1.3,,,None,,,,,200.0,12.0,7.0,2023-02-01
9440570,HH Pa,4377610.0,IND:Right-hand bat:Right-arm medium-fast:,1.0,0.0,1,30,17,13.4,caught,DJ Ml,MG Bl,2672214.0,NZ:Right-hand bat:Right-arm medium:,0.0,0.0,176.47,4.0,1.0,2023-02-01
9440570,RA Ti,3127354.0,IND:Right-hand bat:Right-arm medium:,0.0,0.0,1,44,22,2.3,caught,IS Si,LH Fn,3913475.0,NZ:Right-hand bat:Legbreak:,0.0,0.0,200.0,4.0,3.0,2023-02-01
9440570,DJ Ha,3479860.0,IND:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,2,2,20.2,,,None,,,,,100.0,,,2023-02-01
9440570,SA Yv,3125562.0,IND:Right-hand bat:Right-arm medium:,0.0,0.0,1,24,13,9.3,caught,BM Tr,MG Bl,5984376.0,NZ:Right-hand bat:Right-arm medium-fast:,0.0,0.0,184.62,1.0,2.0,2023-02-01
9440570,FH An,6718326.0,NZ:Right-hand bat:None:,0.0,0.0,2,3,4,1.1,caught,HH Pa,SA Yv,4377610.0,IND:Right-hand bat:Right-arm medium-fast:,0.0,1.0,75.0,,,2023-02-01
9440570,DP Cy,2653993.0,NZ:Left-hand bat:Right-arm medium:,0.0,1.0,2,1,2,1.4,caught,Ap Sh,HH Pa,7881845.0,IND:Left-hand bat:Left-arm medium-fast:,0.0,0.0,50.0,,,2023-02-01
9440570,MS Cn,3069954.0,NZ:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,2,0,2,1.6,caught,Ap Sh,In Kn,7881845.0,IND:Left-hand bat:Left-arm medium-fast:,0.0,0.0,0.0,,,2023-02-01
9440570,BM Tr,5984376.0,NZ:Right-hand bat:Right-arm medium-fast:,0.0,0.0,2,1,5,10.5,caught,HH Pa,In Kn,4377610.0,IND:Right-hand bat:Right-arm medium-fast:,0.0,1.0,20.0,,,2023-02-01
9440570,BG Lr,7878765.0,NZ:Right-hand bat:Left-arm fast-medium:,0.0,0.0,2,0,1,12.6,,,None,,,,,0.0,,,2023-02-01
9440570,GD Ps,5764576.0,NZ:Right-hand bat:Right-arm offbreak:,0.0,0.0,2,2,7,2.2,caught,HH Pa,SA Yv,4377610.0,IND:Right-hand bat:Right-arm medium-fast:,0.0,1.0,28.57,,,2023-02-01
9440570,DJ Ml,2672214.0,NZ:Right-hand bat:Right-arm medium:,0.0,0.0,2,35,25,3.2,caught,Un Mk,Sm Mi,8725709.0,IND:Right-hand bat:Right-arm fast:,0.0,0.0,140.0,1.0,3.0,2023-02-01
9440570,MG Bl,2288789.0,NZ:Left-hand bat:Right-arm offbreak:,0.0,0.0,2,8,8,3.5,bowled,Un Mk,None,8725709.0,IND:Right-hand bat:Right-arm fast:,0.0,0.0,100.0,,1.0,2023-02-01
9440570,MJ Sr,3519011.0,NZ:Left-hand bat:Slow left-arm orthodox:,1.0,0.0,2,13,13,5.4,caught,Sm Mi,SA Yv,7558949.0,IND:Right-hand bat:Right-arm fast-medium:,0.0,0.0,100.0,1.0,,2023-02-01
9440570,IS Si,3913475.0,NZ:Right-hand bat:Legbreak:,0.0,0.0,2,0,2,9.5,caught,Sm Mi,RA Ti,7558949.0,IND:Right-hand bat:Right-arm fast-medium:,0.0,0.0,0.0,,,2023-02-01
9440570,LH Fn,3456424.0,NZ:Right-hand bat:Right-arm fast:,0.0,0.0,2,0,4,9.7,caught,HH Pa,Un Mk,4377610.0,IND:Right-hand bat:Right-arm medium-fast:,0.0,1.0,0.0,,,2023-02-01
9123197,MJ Gl,1585457.0,NZ:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,24,12,1.1,caught,MR Ar,C Cr,3685100.0,IRE:Right-hand bat:Right-arm fast-medium:,0.0,0.0,200.0,5.0,,2022-07-18
9123197,FH An,6718326.0,NZ:Right-hand bat:None:,0.0,0.0,1,1,7,1.4,caught,J Le,GH Dl,,,,,14.29,,,2022-07-18
9123197,MG Bl,2288789.0,NZ:Left-hand bat:Right-arm offbreak:,0.0,0.0,1,21,13,14.6,bowled,J Le,None,,,,,161.54,1.0,1.0,2022-07-18
9123197,MJ Sr,3519011.0,NZ:Left-hand bat:Slow left-arm orthodox:,1.0,0.0,1,2,2,19.2,caught,J Le,GJ Dy,,,,,100.0,,,2022-07-18
9123197,IS Si,3913475.0,NZ:Right-hand bat:Legbreak:,0.0,0.0,1,1,2,19.4,caught and bowled,MR Ar,None,3685100.0,IRE:Right-hand bat:Right-arm fast-medium:,0.0,0.0,50.0,,,2022-07-18
9123197,D Cr,3083632.0,NZ:Right-hand bat:Legbreak:,0.0,1.0,1,5,7,3.5,caught,J Le,L Tr,,,,,71.43,1.0,,2022-07-18
9123197,GD Ps,5764576.0,NZ:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,69,52,4.6,,,None,,,,,132.69,7.0,1.0,2022-07-18
9123197,DJ Ml,2672214.0,NZ:Right-hand bat:Right-arm medium:,0.0,0.0,1,5,10,6.2,caught,C Cr,L Tr,4171460.0,IRE:Right-hand bat:Right-arm medium-fast:,0.0,0.0,50.0,,,2022-07-18
9123197,JS Nm,2486896.0,NZ:Left-hand bat:Right-arm medium-fast:,0.0,0.0,1,29,16,9.5,caught,GH Dl,L Tr,2436251.0,IRE:Right-hand bat:Slow left-arm orthodox:,0.0,0.0,181.25,3.0,1.0,2022-07-18
9123197,PR Sg,2124002.0,IRE:Right-hand bat:Right-arm offbreak:,0.0,0.0,2,13,16,1.1,caught,LH Fn,GD Ps,3456424.0,NZ:Right-hand bat:Right-arm fast:,0.0,0.0,81.25,1.0,1.0,2022-07-18
9123197,GH Dl,2436251.0,IRE:Right-hand bat:Slow left-arm orthodox:,0.0,0.0,2,15,7,10.3,caught,IS Si,LH Fn,3913475.0,NZ:Right-hand bat:Legbreak:,0.0,0.0,214.29,3.0,,2022-07-18
9123197,MR Ar,3685100.0,IRE:Right-hand bat:Right-arm fast-medium:,0.0,0.0,2,25,20,12.6,caught,JS Nm,GD Ps,2486896.0,NZ:Left-hand bat:Right-arm medium-fast:,0.0,0.0,125.0,3.0,,2022-07-18
9123197,BJ My,2436426.0,IRE:Right-hand bat:Right-arm fast-medium:,0.0,0.0,2,7,10,13.2,caught,JS Nm,IS Si,2486896.0,NZ:Left-hand bat:Right-arm medium-fast:,0.0,0.0,70.0,,,2022-07-18
9123197,CA Yg,2550414.0,IRE:Right-hand bat:Right-arm fast-medium:,0.0,0.0,2,1,4,17.6,caught,LH Fn,D Cr,3456424.0,NZ:Right-hand bat:Right-arm fast:,0.0,0.0,25.0,,,2022-07-18
9123197,A Be,2123974.0,IRE:Right-hand bat:Right-arm offbreak:,1.0,0.0,2,12,7,2.1,caught,JA Dy,MJ Sr,3834375.0,NZ:Right-hand bat:Right-arm fast-medium:,0.0,0.0,171.43,2.0,,2022-07-18
9123197,GJ Dy,7695666.0,IRE:Right-hand bat:Legbreak googly:,0.0,0.0,2,5,3,4.1,bowled,LH Fn,None,3456424.0,NZ:Right-hand bat:Right-arm fast:,0.0,0.0,166.67,1.0,,2022-07-18
9123197,HT Tr,6729862.0,IRE:Right-hand bat:Right-arm offbreak:,0.0,0.0,2,5,7,5.2,caught,MJ Sr,IS Si,3519011.0,NZ:Left-hand bat:Slow left-arm orthodox:,0.0,1.0,71.43,1.0,,2022-07-18
9123197,C Cr,4171460.0,IRE:Right-hand bat:Right-arm medium-fast:,0.0,0.0,2,29,21,7.1,lbw,LH Fn,None,3456424.0,NZ:Right-hand bat:Right-arm fast:,0.0,0.0,138.1,2.0,1.0,2022-07-18
9407803,PD St,4685568.0,ENG:Right-hand bat:Right-arm offbreak:,0.0,1.0,1,39,21,1.1,caught,L Ni,JC Br,3794174.0,SA:Right-hand bat:Right-arm fast-medium:,0.0,0.0,185.71,3.0,3.0,2023-02-07
9407803,BG Ms,4403531.0,SL:Right-hand bat:Legbreak:,0.0,0.0,1,80,41,1.2,caught,L Ni,DA Mr,3794174.0,SA:Right-hand bat:Right-arm fast-medium:,0.0,0.0,195.12,8.0,4.0,2023-02-07
9407803,RR Rw,2231928.0,SA:Left-hand bat:Right-arm offbreak:,0.0,0.0,1,13,13,10.2,bowled,Ci Yf,None,6646240.0,SA:Right-hand bat:Right-arm medium:,0.0,0.0,100.0,1.0,,2023-02-07
9407803,CA Im,319948.0,SA:Left-hand bat:Legbreak:,0.0,0.0,1,41,21,13.2,run out,E Js,JC Br: Ci Yf,4239780.0,SA:Right-hand bat:Right-arm medium-fast:,0.0,0.0,195.24,4.0,2.0,2023-02-07
9407803,JS Nm,2486896.0,NZ:Left-hand bat:Right-arm medium-fast:,0.0,0.0,1,22,11,17.5,,,None,,,,,200.0,2.0,1.0,2023-02-07
9407803,TB de Bn,3406717.0,SA:Right-hand bat:Right-arm medium-fast:,1.0,0.0,1,12,14,6.3,caught,AL Po,EG Mn,3782225.0,SA:Left-hand bat:Right-arm medium-fast:,0.0,0.0,85.71,,,2023-02-07
9407803,JJ Ry,2089079.0,ENG:Right-hand bat:None:,0.0,0.0,2,10,10,1.1,lbw,A Ne,None,3373866.0,SA:Right-hand bat:Right-arm fast:,0.0,0.0,100.0,,1.0,2023-02-07
9407803,PR Sg,2124002.0,IRE:Right-hand bat:Right-arm offbreak:,0.0,0.0,2,19,10,1.4,caught,E Bh,S My,4888414.0,SA:Right-hand bat:Right-arm fast:,0.0,0.0,190.0,3.0,1.0,2023-02-07
9407803,AL Po,3782225.0,SA:Left-hand bat:Right-arm medium-fast:,0.0,0.0,2,3,5,14.5,caught,JS Nm,CA Im,2486896.0,NZ:Left-hand bat:Right-arm medium-fast:,0.0,0.0,60.0,,,2023-02-07
9407803,E Js,4239780.0,SA:Right-hand bat:Right-arm medium-fast:,0.0,0.0,2,0,2,16.4,caught,JS Nm,AU Rd,2486896.0,NZ:Left-hand bat:Right-arm medium-fast:,0.0,0.0,0.0,,,2023-02-07
9407803,BC Fn,3872756.0,SA:Right-hand bat:Slow left-arm orthodox:,0.0,0.0,2,8,8,16.6,bowled,AU Rd,None,1711492.0,ENG:Right-hand bat:Legbreak:,0.0,0.0,100.0,1.0,,2023-02-07
9407803,Ci Yf,6646240.0,SA:Right-hand bat:Right-arm medium:,0.0,0.0,2,2,2,19.5,,,None,,,,,100.0,,,2023-02-07
9407803,L Ni,3794174.0,SA:Right-hand bat:Right-arm fast-medium:,0.0,0.0,2,2,3,20.4,,,None,,,,,66.67,,,2023-02-07
9407803,JC Br,2162782.0,ENG:Right-hand bat:None:,0.0,1.0,2,70,45,3.6,caught,JS Nm,RR Rw,2486896.0,NZ:Left-hand bat:Right-arm medium-fast:,0.0,0.0,155.56,4.0,5.0,2023-02-07
9407803,M Vn Bn,4887406.0,SA:Right-hand bat:Legbreak googly:,0.0,0.0,2,5,6,4.4,caught,M Ps,JS Nm,4239794.0,SA:Right-hand bat:Right-arm fast-medium:,0.0,0.0,83.33,,,2023-02-07
9407803,EG Mn,172199.0,ENG:Left-hand bat:Right-arm medium:,0.0,0.0,2,24,12,6.3,caught,AU Rd,JS Nm,1711492.0,ENG:Right-hand bat:Legbreak:,0.0,0.0,200.0,3.0,1.0,2023-02-07
9407803,DA Mr,2252452.0,SA:Left-hand bat:Right-arm offbreak:,1.0,0.0,2,11,17,9.3,caught,M Ps,TB de Bn,4239794.0,SA:Right-hand bat:Right-arm fast-medium:,0.0,0.0,64.71,1.0,,2023-02-07
9615080,BA Kg,4690258.0,WI:Right-hand bat:None:,0.0,0.0,1,8,5,1.1,bowled,MM Ai,None,62432.0,ENG:Left-hand bat:Right-arm offbreak:,0.0,0.0,160.0,2.0,,2023-12-16
9615080,N Pn,4230127.0,WI:Left-hand bat:Right-arm offbreak:,0.0,1.0,1,82,45,1.6,caught,AU Rd,LS Le,1711492.0,ENG:Right-hand bat:Legbreak:,0.0,0.0,182.22,6.0,6.0,2023-12-16
9615080,SE Rd,6401800.0,WI:Left-hand bat:Right-arm fast-medium:,0.0,0.0,1,29,17,14.3,caught,SM Cn,PD St,4640824.0,ENG:Left-hand bat:Left-arm medium-fast:,0.0,0.0,170.59,2.0,2.0,2023-12-16
9615080,AD Rl,1934099.0,WI:Right-hand bat:Right-arm fast:,0.0,0.0,1,8,5,18.6,,,None,,,,,160.0,,1.0,2023-12-16
9615080,JO Hr,2740408.0,WI:Right-hand bat:Right-arm medium-fast:,0.0,0.0,1,18,5,19.7,,,None,,,,,360.0,1.0,2.0,2023-12-16
9615080,KR Ms,2436405.0,WI:Left-hand bat:Right-arm medium:,0.0,0.0,1,0,3,2.1,caught,RW Ty,JC Br,3231437.0,ENG:Right-hand bat:Left-arm fast-medium:,0.0,0.0,0.0,,,2023-12-16
9615080,SD He,4069666.0,WI:Right-hand bat:None:,0.0,0.0,1,26,19,2.4,caught,AU Rd,PD St,1711492.0,ENG:Right-hand bat:Legbreak:,0.0,0.0,136.84,1.0,2.0,2023-12-16
9615080,R Pl,5742470.0,WI:Right-hand bat:Right-arm medium-fast:,1.0,0.0,1,39,21,8.5,caught,SM Cn,JC Br,4640824.0,ENG:Left-hand bat:Left-arm medium-fast:,0.0,0.0,185.71,2.0,3.0,2023-12-16
9615080,PD St,4685568.0,ENG:Right-hand bat:Right-arm offbreak:,0.0,0.0,2,109,56,1.1,,,None,,,,,194.64,4.0,9.0,2023-12-16
9615080,JC Br,2162782.0,ENG:Right-hand bat:None:,1.0,1.0,2,51,34,1.4,caught,AD Rl,AS Jh,1934099.0,WI:Right-hand bat:Right-arm fast:,0.0,0.0,150.0,5.0,2.0,2023-12-16
9615080,WG Js,6282856.0,ENG:Right-hand bat:Right-arm offbreak:,0.0,0.0,2,1,6,12.3,caught,G Me,N Pn,4690328.0,WI:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,16.67,,,2023-12-16
9615080,LS Le,2827327.0,ENG:Right-hand bat:Right-arm offbreak:,0.0,0.0,2,30,18,13.3,caught,JO Hr,R Pl,2740408.0,WI:Right-hand bat:Right-arm medium-fast:,0.0,0.0,166.67,,3.0,2023-12-16
9615080,HC Bk,6381962.0,ENG:Right-hand bat:Right-arm medium:,0.0,0.0,2,31,7,18.6,,,None,,,,,442.86,1.0,4.0,2023-12-16
9587087,BA Kg,4690258.0,WI:Right-hand bat:None:,1.0,0.0,1,52,32,1.1,bowled,G Me,None,4690328.0,WI:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,162.5,10.0,1.0,2023-09-13
